Id,Label,Source,Target,Weight,Season
,,GRENN,PYP,6.0,4.0
,,HOUND,JOFFREY,6.0,4.0
,,HOUND,LYSA,6.0,4.0
,,HOUND,RORGE,6.0,4.0
,,HOUND,SALLY,6.0,4.0
,,JAIME,VARYS,6.0,4.0
,,JOFFREY_DWARF,ROBB_DWARF,6.0,4.0
,,JON,STYR,6.0,4.0
,,JON_ARRYN,LYSA,6.0,4.0
,,LORAS,TYWIN,6.0,4.0
,,MAREI,OLYVAR,6.0,4.0
,,MARGAERY,SANSA,6.0,4.0
,,MARGAERY,TYWIN,6.0,4.0
,,MEERA,THREE_EYED_RAVEN,6.0,4.0
,,MERYN_TRANT,TYRION,6.0,4.0
,,MORGAN,OLYVAR,6.0,4.0
,,MOUNTAIN,PYCELLE,6.0,4.0
,,MOUNTAIN,QYBURN,6.0,4.0
,,MOUNTAIN,TYWIN,6.0,4.0
,,MYRANDA,TANSY,6.0,4.0
,,OBERYN,TOMMEN,6.0,4.0
,,ORSON,TYRION,6.0,4.0
,,PYCELLE,TYRION,6.0,4.0
,,SAM,TORMUND,6.0,4.0
,,TANSY,THEON,6.0,4.0
,,ALLISER_THORNE,EDDISON_TOLLETT,5.0,4.0
,,ALLISER_THORNE,TORMUND,5.0,4.0
,,BRIENNE,OLENNA,5.0,4.0
,,BRIENNE,TYRION,5.0,4.0
,,CATELYN,LITTLEFINGER,5.0,4.0
,,CRASTER,KARL_TANNER,5.0,4.0
,,CRASTER,RAST,5.0,4.0
,,DAENERYS,GOATHERD,5.0,4.0
,,DAVOS,MELISANDRE,5.0,4.0
,,DONTOS,TYRION,5.0,4.0
,,EDDISON_TOLLETT,LOCKE,5.0,4.0
,,EDDISON_TOLLETT,MORAG,5.0,4.0
,,ENDREW,JOFFREY,5.0,4.0
,,FENNESZ,MASTER_MIGHDAL,5.0,4.0
,,FIRST_MATE,THEON,5.0,4.0
,,GRENN,MORAG,5.0,4.0
,,HIGH_SEPTON,JOFFREY,5.0,4.0
,,HIGH_SEPTON,TOMMEN,5.0,4.0
,,HIZDAHR,MANSERVANT,5.0,4.0
,,HOT_PIE,PODRICK,5.0,4.0
,,HOUND,PODRICK,5.0,4.0
,,JAIME,QYBURN,5.0,4.0
,,JAIME,SHAE,5.0,4.0
,,JANOS,OLLY,5.0,4.0
,,JOFFREY,PODRICK,5.0,4.0
,,JOFFREY,POLLIVER,5.0,4.0
,,JOFFREY,PYCELLE,5.0,4.0
,,JON,NED,5.0,4.0
,,LHARA,SALLADHOR,5.0,4.0
,,LUTHOR,OLENNA,5.0,4.0
,,LYSA,TYRION,5.0,4.0
,,MACE,PYCELLE,5.0,4.0
,,MACE,SANSA,5.0,4.0
,,MACE,SHAE,5.0,4.0
,,MARGAERY,OBERYN,5.0,4.0
,,MOUNTAIN,TYRION,5.0,4.0
,,OBERYN,PODRICK,5.0,4.0
,,OLENNA,TYRION,5.0,4.0
,,RAMSAY,WALDA,5.0,4.0
,,ROOSE_BOLTON,WALDA,5.0,4.0
,,SELYSE,SHIREEN,5.0,4.0
,,ADRACK_HUMBLE,THEON,4.0,4.0
,,AERYS,JAIME,4.0,4.0
,,AERYS,ROBERT,4.0,4.0
,,ARYA,RORGE,4.0,4.0
,,AXELL_FLORENT,MELISANDRE,4.0,4.0
,,AXELL_FLORENT,SELYSE,4.0,4.0
,,BALON_DWARF,JOFFREY_DWARF,4.0,4.0
,,BALON_DWARF,STANNIS_DWARF,4.0,4.0
,,BLACK_JACK,KEGS,4.0,4.0
,,BLACK_JACK,MULLY,4.0,4.0
,,BRAN,CRASTER,4.0,4.0
,,BRAN,RAST,4.0,4.0
,,BRONN,MORGAN,4.0,4.0
,,CATELYN,CERSEI,4.0,4.0
,,CATELYN,NED,4.0,4.0
,,CATELYN,ROBB,4.0,4.0
,,COOPER,GRENN,4.0,4.0
,,CRASTER,GRENN,4.0,4.0
,,CRASTER,LOCKE,4.0,4.0
,,CRASTER,MORAG,4.0,4.0
,,CRASTER,SISSY,4.0,4.0
,,CRASTERS_BABY,RAST,4.0,4.0
,,CRASTERS_BABY,SISSY,4.0,4.0
,,DAARIO,MEEREEN_CHAMPION,4.0,4.0
,,DAENERYS,HIZDAHRS_FATHER,4.0,4.0
,,EDDISON_TOLLETT,SISSY,4.0,4.0
,,ELDER_MEEREEN_SLAVE,GREY_WORM,4.0,4.0
,,ELDER_MEEREEN_SLAVE,MEEREEN_SLAVE,4.0,4.0
,,ELIA,MOUNTAIN,4.0,4.0
,,ELIA,TYWIN,4.0,4.0
,,ELLARIA,JAIME,4.0,4.0
,,ELLARIA,MOUNTAIN,4.0,4.0
,,ELLARIA,PODRICK,4.0,4.0
,,GILLY,JANOS,4.0,4.0
,,GILLY,STYR,4.0,4.0
,,GILLY,YGRITTE,4.0,4.0
,,GRENN,SISSY,4.0,4.0
,,HIGH_SEPTON,JAIME,4.0,4.0
,,HIGH_SEPTON,MARGAERY,4.0,4.0
,,JANOS,MAESTER_AEMON,4.0,4.0
,,JOFFREY,JOFFREY_DWARF,4.0,4.0
,,JOFFREY,NED,4.0,4.0
,,JON,MAG_THE_MIGHTY,4.0,4.0
,,JON_ARRYN,LITTLEFINGER,4.0,4.0
,,KEGS,MULLY,4.0,4.0
,,LEAF,MEERA,4.0,4.0
,,LITTLE_SAM,MOLES_TOWN_WHORE,4.0,4.0
,,LITTLEFINGER,NED,4.0,4.0
,,LOCKE,RAMSAY,4.0,4.0
,,LORAS,OBERYN,4.0,4.0
,,LYSA,NED,4.0,4.0
,,LYSA,YOHN_ROYCE,4.0,4.0
,,MANCE,TORMUND,4.0,4.0
,,MERYN_TRANT,ROOSE_BOLTON,4.0,4.0
,,MERYN_TRANT,TYWIN,4.0,4.0
,,MORAG,SISSY,4.0,4.0
,,MORGAN,TYRION,4.0,4.0
,,MYRANDA,THEON,4.0,4.0
,,MYRANDA,YARA,4.0,4.0
,,OBERYN,SANSA,4.0,4.0
,,OLLY,OLLYS_MOTHER,4.0,4.0
,,PODRICK,SANSA,4.0,4.0
,,PYCELLE,TOMMEN,4.0,4.0
,,SAM,STYR,4.0,4.0
,,SAM,YGRITTE,4.0,4.0
,,SANSA,TOMMEN,4.0,4.0
,,STYR,THENN_WARG,4.0,4.0
,,AERYS,TYRION,3.0,4.0
,,ALLISER_THORNE,OLLY,3.0,4.0
,,ALLISER_THORNE,QHORIN,3.0,4.0
,,ANYA_WAYNWOOD,LYSA,3.0,4.0
,,ARYA,CATELYN,3.0,4.0
,,ARYA,HOT_PIE,3.0,4.0
,,ARYA,JOFFREY,3.0,4.0
,,ARYA,NED,3.0,4.0
,,ARYA,PODRICK,3.0,4.0
,,ARYA,SANSA,3.0,4.0
,,BAELOR,TYWIN,3.0,4.0
,,BALON_DWARF,RENLY_DWARF,3.0,4.0
,,BOLTON_GUARD,FIRST_MATE,3.0,4.0
,,BRAN,CRASTERS_BABY,3.0,4.0
,,BRAN,NED,3.0,4.0
,,BRAN,RAMSAY,3.0,4.0
,,BRIENNE,SELWYN,3.0,4.0
,,BRONN,ELLARIA,3.0,4.0
,,BRONN,LOLLYS,3.0,4.0
,,BRONN,MOUNTAIN,3.0,4.0
,,BRONN,SHAE,3.0,4.0
,,CATELYN,HOSTER,3.0,4.0
,,CATELYN,JAIME,3.0,4.0
,,CATELYN,TYRION,3.0,4.0
,,CERSEI,NED,3.0,4.0
,,CERSEI,OLENNA,3.0,4.0
,,CERSEI,PODRICK,3.0,4.0
,,CERSEI,ROBERT,3.0,4.0
,,COOPER,DONNEL_HILL,3.0,4.0
,,CRASTER,JOJEN,3.0,4.0
,,CRASTER,MEERA,3.0,4.0
,,CRASTER,SAM,3.0,4.0
,,CRASTERS_BABY,MEERA,3.0,4.0
,,DAENERYS,MANSERVANT,3.0,4.0
,,DONNEL_WAYNWOOD,HOUND,3.0,4.0
,,DORAN,TYRION,3.0,4.0
,,EDDISON_TOLLETT,OLLY,3.0,4.0
,,ELLARIA,JOFFREY,3.0,4.0
,,ELLARIA,LORAS,3.0,4.0
,,GILLY,TORMUND,3.0,4.0
,,GUYMON,OLLYS_MOTHER,3.0,4.0
,,HODOR,LEAF,3.0,4.0
,,HODOR,RAST,3.0,4.0
,,HOSTER,LYSA,3.0,4.0
,,HOUND,INNKEEPER,3.0,4.0
,,HOUND,SYRIO_FOREL,3.0,4.0
,,INNKEEPER,POLLIVER,3.0,4.0
,,JAIME,MERYN_TRANT,3.0,4.0
,,JAIME,OLENNA,3.0,4.0
,,JAIME,STANNIS,3.0,4.0
,,JOFFREY,LORAS,3.0,4.0
,,JOFFREY,MOUNTAIN,3.0,4.0
,,JOFFREY,RENLY,3.0,4.0
,,JOFFREY,ROBB_DWARF,3.0,4.0
,,JOFFREY,STANNIS,3.0,4.0
,,JOFFREY_DWARF,SANSA,3.0,4.0
,,JOFFREY_DWARF,STANNIS_DWARF,3.0,4.0
,,JOJEN,LEAF,3.0,4.0
,,JOJEN,THREE_EYED_RAVEN,3.0,4.0
,,JON,OTHELL_YARWYCK,3.0,4.0
,,LITTLEFINGER,TYRION,3.0,4.0
,,LORAS,TYRION,3.0,4.0
,,MACE,OLENNA,3.0,4.0
,,MAG_THE_MIGHTY,MANCE,3.0,4.0
,,MAG_THE_MIGHTY,SAM,3.0,4.0
,,MEEREEN_SLAVE,MOSSADOR,3.0,4.0
,,MOLES_TOWN_MADAM,MOLES_TOWN_WHORE,3.0,4.0
,,NED,TYRION,3.0,4.0
,,OLENNA,SANSA,3.0,4.0
,,OLENNA,TOMMEN,3.0,4.0
,,OLLY,PYP,3.0,4.0
,,OLLY,TORMUND,3.0,4.0
,,PODRICK,TYWIN,3.0,4.0
,,PODRICK,VARYS,3.0,4.0
,,PYCELLE,SANSA,3.0,4.0
,,PYP,TORMUND,3.0,4.0
,,ROBB,SANSA,3.0,4.0
,,ROBERT,TYWIN,3.0,4.0
,,STANNIS,TOMMEN,3.0,4.0
,,THENN_WARG,TORMUND,3.0,4.0
,,THENN_WARG,YGRITTE,3.0,4.0
,,VANCE_CORBRAY,YOHN_ROYCE,3.0,4.0
,,ADRACK_HUMBLE,RALF,2.0,4.0
,,AERYS,CERSEI,2.0,4.0
,,ALLISER_THORNE,CRASTER,2.0,4.0
,,ALLISER_THORNE,YGRITTE,2.0,4.0
,,ANYA_WAYNWOOD,ROBIN,2.0,4.0
,,ANYA_WAYNWOOD,VANCE_CORBRAY,2.0,4.0
,,ARYA,DONNEL_WAYNWOOD,2.0,4.0
,,ARYA,INNKEEPER,2.0,4.0
,,ARYA,INNKEEPERS_DAUGHTER,2.0,4.0
,,ARYA,JAIME,2.0,4.0
,,ARYA,JAQEN,2.0,4.0
,,ARYA,LOMMY,2.0,4.0
,,ARYA,LYSA,2.0,4.0
,,ARYA,MERYN_TRANT,2.0,4.0
,,ARYA,SYRIO_FOREL,2.0,4.0
,,ARYA,TOMMY,2.0,4.0
,,AXELL_FLORENT,DAVOS,2.0,4.0
,,AXELL_FLORENT,STANNIS,2.0,4.0
,,BAELOR,HIGH_SEPTON,2.0,4.0
,,BAELOR,JOFFREY,2.0,4.0
,,BAELOR,TYRION,2.0,4.0
,,BALON,ROOSE_BOLTON,2.0,4.0
,,BALON_DWARF,JOFFREY,2.0,4.0
,,BARRISTAN,CERSEI,2.0,4.0
,,BARRISTAN,GOATHERD,2.0,4.0
,,BARRISTAN,JOFFREY,2.0,4.0
,,BARRISTAN,VARYS,2.0,4.0
,,BITER,HOUND,2.0,4.0
,,BITER,RORGE,2.0,4.0
,,BOROS,JAIME,2.0,4.0
,,BRAN,RICKON,2.0,4.0
,,BRAN,SAM,2.0,4.0
,,BRIENNE,BRONN,2.0,4.0
,,BRIENNE,LORAS,2.0,4.0
,,BRIENNE,NED,2.0,4.0
,,BRONN,CERSEI,2.0,4.0
,,BRONN,FALYSE,2.0,4.0
,,BRONN,MORGANS_FRIEND,2.0,4.0
,,BRONN,TYWIN,2.0,4.0
,,BRONN,VARYS,2.0,4.0
,,CATELYN,JOFFREY,2.0,4.0
,,CATELYN,JON_ARRYN,2.0,4.0
,,CERSEI,ELIA,2.0,4.0
,,CERSEI,FOOL,2.0,4.0
,,CERSEI,JOANNA,2.0,4.0
,,CERSEI,JOFFREY_DWARF,2.0,4.0
,,CERSEI,MERYN_TRANT,2.0,4.0
,,CERSEI,ROBB_DWARF,2.0,4.0
,,CRASTER,CRASTERS_BABY,2.0,4.0
,,CRASTER,HODOR,2.0,4.0
,,CRASTER,MANCE,2.0,4.0
,,CRASTERS_BABY,HODOR,2.0,4.0
,,CRASTERS_BABY,JOJEN,2.0,4.0
,,CRASTERS_BABY,KARL_TANNER,2.0,4.0
,,CRASTERS_BABY,NIGHT_KING,2.0,4.0
,,CRASTERS_BABY,WHITE_WALKER,2.0,4.0
,,DAENERYS,DROGO,2.0,4.0
,,DAENERYS,MASTER_MIGHDAL,2.0,4.0
,,DAENERYS,RHAEGAR,2.0,4.0
,,DAENERYS,VARYS,2.0,4.0
,,DAENERYS,VISERYS,2.0,4.0
,,DAVOS,EDDISON_TOLLETT,2.0,4.0
,,DAVOS,GRENN,2.0,4.0
,,DAVOS,MAESTER_AEMON,2.0,4.0
,,DAVOS,SAM,2.0,4.0
,,DONGO_THE_GIANT,JON,2.0,4.0
,,DONNEL_HILL,MAG_THE_MIGHTY,2.0,4.0
,,DORAN,OBERYN,2.0,4.0
,,DORNISH_LORD,OBERYN,2.0,4.0
,,DROGO,RHAEGAR,2.0,4.0
,,EDDISON_TOLLETT,MAESTER_AEMON,2.0,4.0
,,EDDISON_TOLLETT,MELISANDRE,2.0,4.0
,,EDDISON_TOLLETT,SELYSE,2.0,4.0
,,EDDISON_TOLLETT,SHIREEN,2.0,4.0
,,EDDISON_TOLLETT,STANNIS,2.0,4.0
,,ELLARIA,MACE,2.0,4.0
,,ELLARIA,MARGAERY,2.0,4.0
,,ELLARIA,MORGANS_FRIEND,2.0,4.0
,,ELLARIA,SANSA,2.0,4.0
,,ELLARIA,VARYS,2.0,4.0
,,FENNESZ,MISSANDEI,2.0,4.0
,,FOOL,JOFFREY,2.0,4.0
,,FOOL,TYWIN,2.0,4.0
,,GILLY,MOLES_TOWN_MADAM,2.0,4.0
,,GOATHERD,GOATHERDS_SON,2.0,4.0
,,GOATHERD,GREY_WORM,2.0,4.0
,,GOATHERD,JORAH,2.0,4.0
,,GRENN,MAESTER_AEMON,2.0,4.0
,,GRENN,MELISANDRE,2.0,4.0
,,GRENN,SELYSE,2.0,4.0
,,GRENN,SHIREEN,2.0,4.0
,,GRENN,STANNIS,2.0,4.0
,,GRENN,YGRITTE,2.0,4.0
,,GREY_WORM,MOSSADOR,2.0,4.0
,,GUYMON,STYR,2.0,4.0
,,GUYMON,YGRITTE,2.0,4.0
,,HIGH_SEPTON,MACE,2.0,4.0
,,HIZDAHR,JORAH,2.0,4.0
,,HODOR,NED,2.0,4.0
,,HODOR,THREE_EYED_RAVEN,2.0,4.0
,,HOSTER,JON_ARRYN,2.0,4.0
,,HOSTER,LITTLEFINGER,2.0,4.0
,,HOUND,INNKEEPERS_DAUGHTER,2.0,4.0
,,HOUND,LOMMY,2.0,4.0
,,HOUND,MERYN_TRANT,2.0,4.0
,,HOUND,MOUNTAIN,2.0,4.0
,,HOUND,TOMMY,2.0,4.0
,,HOUND,VARYS,2.0,4.0
,,INNKEEPER,TOMMY,2.0,4.0
,,JAIME,JOANNA,2.0,4.0
,,JAIME,NED,2.0,4.0
,,JAIME,PYCELLE,2.0,4.0
,,JANOS,LITTLE_SAM,2.0,4.0
,,JANOS,LOCKE,2.0,4.0
,,JANOS,OTHELL_YARWYCK,2.0,4.0
,,JANOS,PYP,2.0,4.0
,,JEOR,JON,2.0,4.0
,,JEOR,KARL_TANNER,2.0,4.0
,,JOFFREY,LYSA,2.0,4.0
,,JOFFREY,MERYN_TRANT,2.0,4.0
,,JOFFREY,RENLY_DWARF,2.0,4.0
,,JOFFREY,ROBB,2.0,4.0
,,JOFFREY,STANNIS_DWARF,2.0,4.0
,,JOFFREY,VARYS,2.0,4.0
,,JOFFREY_DWARF,MARGAERY,2.0,4.0
,,JOFFREY_DWARF,RENLY_DWARF,2.0,4.0
,,JOFFREY_DWARF,TYRION,2.0,4.0
,,JOJEN,JON,2.0,4.0
,,JOJEN,LOCKE,2.0,4.0
,,JOJEN,RAST,2.0,4.0
,,JON,MELISANDRE,2.0,4.0
,,JON,QHORIN,2.0,4.0
,,JON,SELYSE,2.0,4.0
,,JON,SHIREEN,2.0,4.0
,,JON_ARRYN,ROBIN,2.0,4.0
,,JORAH,MEEREEN_CHAMPION,2.0,4.0
,,JORAH,VARYS,2.0,4.0
,,LEAF,THREE_EYED_RAVEN,2.0,4.0
,,LITTLE_SAM,MOLES_TOWN_MADAM,2.0,4.0
,,LITTLE_SAM,PYP,2.0,4.0
,,LITTLEFINGER,TYWIN,2.0,4.0
,,LITTLEFINGER,VANCE_CORBRAY,2.0,4.0
,,LOCKE,MEERA,2.0,4.0
,,LOCKE,MORAG,2.0,4.0
,,LOCKE,RAST,2.0,4.0
,,LOCKE,ROOSE_BOLTON,2.0,4.0
,,LOCKE,SAM,2.0,4.0
,,LOCKE,SISSY,2.0,4.0
,,LOLLYS,TYRION,2.0,4.0
,,LORAS,OLENNA,2.0,4.0
,,LORAS,RENLY_DWARF,2.0,4.0
,,LORAS,SANSA,2.0,4.0
,,LORAS,STANNIS_DWARF,2.0,4.0
,,LUTHOR,VIOLA,2.0,4.0
,,MACE,MOUNTAIN,2.0,4.0
,,MACE,PODRICK,2.0,4.0
,,MAESTER_AEMON,MELISANDRE,2.0,4.0
,,MAESTER_AEMON,OLLY,2.0,4.0
,,MAESTER_AEMON,PYP,2.0,4.0
,,MAESTER_AEMON,SELYSE,2.0,4.0
,,MAESTER_AEMON,SHIREEN,2.0,4.0
,,MAESTER_AEMON,STANNIS,2.0,4.0
,,MAREI,MORGAN,2.0,4.0
,,MAREI,SHAE,2.0,4.0
,,MAREI,TYRION,2.0,4.0
,,MARGAERY,PYCELLE,2.0,4.0
,,MARGAERY,ROBB_DWARF,2.0,4.0
,,MEERA,NED,2.0,4.0
,,MEERA,RAST,2.0,4.0
,,MELISANDRE,SAM,2.0,4.0
,,MERYN_TRANT,SYRIO_FOREL,2.0,4.0
,,MERYN_TRANT,THEON,2.0,4.0
,,MISSANDEI,ZALA,2.0,4.0
,,MOLES_TOWN_WHORE,SAM,2.0,4.0
,,MORGANS_FRIEND,TYRION,2.0,4.0
,,MOUNTAIN,POLLIVER,2.0,4.0
,,MOUNTAIN,SHAE,2.0,4.0
,,MUSICIAN,OLENNA,2.0,4.0
,,MYRCELLA,OBERYN,2.0,4.0
,,NED,ROBERT,2.0,4.0
,,NED,STANNIS,2.0,4.0
,,NED,YOHN_ROYCE,2.0,4.0
,,NIGHT_KING,WHITE_WALKER,2.0,4.0
,,OLENNA,VIOLA,2.0,4.0
,,OLLYS_MOTHER,STYR,2.0,4.0
,,OLLYS_MOTHER,TORMUND,2.0,4.0
,,OLLYS_MOTHER,YGRITTE,2.0,4.0
,,ORYS,ORYS_BROTHER,2.0,4.0
,,ORYS,TYWIN,2.0,4.0
,,ORYS_BROTHER,TYWIN,2.0,4.0
,,PODRICK,SHAE,2.0,4.0
,,POLLIVER,TOMMY,2.0,4.0
,,RALF,ROOSE_BOLTON,2.0,4.0
,,RAMSAY,RICKON,2.0,4.0
,,RAMSAY,ROBB,2.0,4.0
,,RANDYLL,SAM,2.0,4.0
,,RENLY_DWARF,ROBB_DWARF,2.0,4.0
,,ROBB,TYRION,2.0,4.0
,,ROBB_DWARF,SANSA,2.0,4.0
,,ROBB_DWARF,TYRION,2.0,4.0
,,ROBIN,TYRION,2.0,4.0
,,SAM,SELYSE,2.0,4.0
,,SAM,SHIREEN,2.0,4.0
,,SAM,STANNIS,2.0,4.0
,,SANSA,VANCE_CORBRAY,2.0,4.0
,,SANSA,VARYS,2.0,4.0
,,SANSA,WAYMAR_ROYCE,2.0,4.0
,,STANNIS,TYWIN,2.0,4.0
,,TOMMEN,TYCHO,2.0,4.0
,,TOMMEN,VARYS,2.0,4.0
,,TYCHO,TYWIN,2.0,4.0
,,ARYA,JAQEN,148.0,5.0
,,JORAH,TYRION,141.0,5.0
,,BRONN,JAIME,121.0,5.0
,,TYRION,VARYS,110.0,5.0
,,DAENERYS,TYRION,98.0,5.0
,,CERSEI,HIGH_SPARROW,96.0,5.0
,,BRIENNE,PODRICK,90.0,5.0
,,JON,STANNIS,90.0,5.0
,,LITTLEFINGER,SANSA,89.0,5.0
,,JON,SAM,85.0,5.0
,,GILLY,SAM,83.0,5.0
,,DAARIO,DAENERYS,81.0,5.0
,,MARGAERY,TOMMEN,79.0,5.0
,,SANSA,THEON,77.0,5.0
,,DAENERYS,HIZDAHR,69.0,5.0
,,DAVOS,STANNIS,68.0,5.0
,,JON,TORMUND,63.0,5.0
,,CERSEI,TOMMEN,62.0,5.0
,,JAIME,MYRCELLA,58.0,5.0
,,MYRANDA,SANSA,58.0,5.0
,,RAMSAY,THEON,58.0,5.0
,,MELISANDRE,STANNIS,52.0,5.0
,,RAMSAY,ROOSE_BOLTON,51.0,5.0
,,RAMSAY,SANSA,51.0,5.0
,,CERSEI,LITTLEFINGER,50.0,5.0
,,ARYA,WAIF,48.0,5.0
,,SHIREEN,STANNIS,47.0,5.0
,,CERSEI,MARGAERY,46.0,5.0
,,CERSEI,QYBURN,41.0,5.0
,,JON,OLLY,41.0,5.0
,,CERSEI,JAIME,40.0,5.0
,,DAENERYS,JORAH,40.0,5.0
,,JON,MELISANDRE,39.0,5.0
,,BARRISTAN,DAENERYS,38.0,5.0
,,DAVOS,JON,35.0,5.0
,,DAVOS,SHIREEN,35.0,5.0
,,BRONN,TYENE,34.0,5.0
,,DORAN,ELLARIA,33.0,5.0
,,JON,MANCE,33.0,5.0
,,ALLISER_THORNE,JON,32.0,5.0
,,JAQEN,WAIF,32.0,5.0
,,HIGH_SPARROW,OLENNA,30.0,5.0
,,LORAS,MARGAERY,30.0,5.0
,,OLLY,SAM,30.0,5.0
,,GREY_WORM,MISSANDEI,29.0,5.0
,,CERSEI,MACE,28.0,5.0
,,DAENERYS,MOSSADOR,28.0,5.0
,,JON,KARSI,28.0,5.0
,,MYRANDA,RAMSAY,28.0,5.0
,,AREO,DORAN,27.0,5.0
,,BRIENNE,LITTLEFINGER,27.0,5.0
,,DAARIO,TYRION,27.0,5.0
,,CERSEI,OLENNA,26.0,5.0
,,DAARIO,HIZDAHR,24.0,5.0
,,DORAN,JAIME,24.0,5.0
,,MYRCELLA,TRYSTANE,24.0,5.0
,,SAM,STANNIS,24.0,5.0
,,DAENERYS,MISSANDEI,22.0,5.0
,,LITTLEFINGER,ROOSE_BOLTON,22.0,5.0
,,CERSEI,KEVAN,21.0,5.0
,,HIGH_SPARROW,LORAS,21.0,5.0
,,CERSEI,MAGGY,20.0,5.0
,,DAARIO,GREY_WORM,20.0,5.0
,,JANOS,JON,20.0,5.0
,,SELYSE,SHIREEN,20.0,5.0
,,AREO,BRONN,19.0,5.0
,,ELLARIA,JAIME,19.0,5.0
,,KARSI,TORMUND,19.0,5.0
,,TYCHO,MACE,19.0,5.0
,,AREO,JAIME,18.0,5.0
,,CERSEI,LANCEL,18.0,5.0
,,CERSEI,PYCELLE,18.0,5.0
,,GILLY,SHIREEN,18.0,5.0
,,JON,MAESTER_AEMON,18.0,5.0
,,SELYSE,STANNIS,18.0,5.0
,,BLACK_HAIRED_PROSTITUTE,TYRION,17.0,5.0
,,DAARIO,JORAH,17.0,5.0
,,HIGH_SPARROW,MARGAERY,17.0,5.0
,,MAESTER_AEMON,SAM,17.0,5.0
,,MALKO,TYRION,17.0,5.0
,,ARYA,MERYN_TRANT,16.0,5.0
,,DAARIO,MISSANDEI,16.0,5.0
,,JAIME,TRYSTANE,16.0,5.0
,,JON,LOBODA,16.0,5.0
,,LITTLEFINGER,OLENNA,16.0,5.0
,,MISSANDEI,TYRION,16.0,5.0
,,ROOSE_BOLTON,SANSA,16.0,5.0
,,AREO,ELLARIA,15.0,5.0
,,AREO,MYRCELLA,15.0,5.0
,,BRIENNE,SANSA,15.0,5.0
,,CERSEI,LORAS,15.0,5.0
,,LORAS,OLYVAR,15.0,5.0
,,ALLISER_THORNE,SAM,14.0,5.0
,,BRONN,LOLLYS,14.0,5.0
,,CERSEI,SEPTA_UNELLA,14.0,5.0
,,DAENERYS,GREY_WORM,14.0,5.0
,,LANCEL,LITTLEFINGER,14.0,5.0
,,LITTLEFINGER,RAMSAY,14.0,5.0
,,MANCE,STANNIS,14.0,5.0
,,MARGAERY,OLENNA,14.0,5.0
,,NYMERIA,TYENE,14.0,5.0
,,ARYA,THIN_MAN,13.0,5.0
,,CERSEI,HIGH_SEPTON,13.0,5.0
,,CERSEI,MERYN_TRANT,13.0,5.0
,,DAVOS,MELISANDRE,13.0,5.0
,,HIZDAHR,TYRION,13.0,5.0
,,MELISANDRE,SELYSE,13.0,5.0
,,MYRANDA,THEON,13.0,5.0
,,BRONN,DORNISH_RIDER,12.0,5.0
,,CERSEI,MELARA,12.0,5.0
,,CERSEI,TYWIN,12.0,5.0
,,EDDISON_TOLLETT,JON,12.0,5.0
,,JORAH,MALKO,12.0,5.0
,,LORD_OF_BONES,TORMUND,12.0,5.0
,,BRAND,DERRYK,11.0,5.0
,,ELLARIA,OBARA,11.0,5.0
,,ELLARIA,TYENE,11.0,5.0
,,HIGH_SEPTON,OLYVAR,11.0,5.0
,,JAQEN,THIN_MAN,11.0,5.0
,,DAVOS,OLLY,10.0,5.0
,,ELLARIA,MYRCELLA,10.0,5.0
,,OLLY,STANNIS,10.0,5.0
,,PYCELLE,QYBURN,10.0,5.0
,,BRIENNE,STANNIS,9.0,5.0
,,BRONN,MYRCELLA,9.0,5.0
,,DAENERYS,VARYS,9.0,5.0
,,DAVOS,SELYSE,9.0,5.0
,,DORAN,MYRCELLA,9.0,5.0
,,DORAN,TRYSTANE,9.0,5.0
,,HIGH_SPARROW,OLYVAR,9.0,5.0
,,JORAH,MISSANDEI,9.0,5.0
,,LITTLEFINGER,ROYCE,9.0,5.0
,,LORAS,OLENNA,9.0,5.0
,,LORAS,TOMMEN,9.0,5.0
,,MACE,QYBURN,9.0,5.0
,,MELISANDRE,SHIREEN,9.0,5.0
,,RAMSAY,WALDA,9.0,5.0
,,ALLISER_THORNE,OLLY,8.0,5.0
,,AREO,TRYSTANE,8.0,5.0
,,BRIENNE,RENLY,8.0,5.0
,,GILLY,LITTLE_SAM,8.0,5.0
,,HIGH_SPARROW,TOMMEN,8.0,5.0
,,HIZDAHR,MISSANDEI,8.0,5.0
,,JANOS,SAM,8.0,5.0
,,KARSI,LOBODA,8.0,5.0
,,LANCEL,LORAS,8.0,5.0
,,ROOSE_BOLTON,THEON,8.0,5.0
,,SANSA,WALDA,8.0,5.0
,,TYRION,TYWIN,8.0,5.0
,,AREO,OBARA,7.0,5.0
,,BARRISTAN,DAARIO,7.0,5.0
,,BRONN,OBARA,7.0,5.0
,,CATELYN,SANSA,7.0,5.0
,,CERSEI,MYRCELLA,7.0,5.0
,,DERRYK,SAM,7.0,5.0
,,GILLY,OLLY,7.0,5.0
,,GREY_WORM,JORAH,7.0,5.0
,,HIZDAHR,MOSSADOR,7.0,5.0
,,MACE,MERYN_TRANT,7.0,5.0
,,MACE,PYCELLE,7.0,5.0
,,MARGAERY,OLYVAR,7.0,5.0
,,OWNER,TYRION,7.0,5.0
,,PODRICK,SANSA,7.0,5.0
,,RAMSAY,STANNIS,7.0,5.0
,,ALLISER_THORNE,JANOS,6.0,5.0
,,BRAND,SAM,6.0,5.0
,,BRONN,DORAN,6.0,5.0
,,BRONN,TRYSTANE,6.0,5.0
